quality,bits,intra_parts,skip_parts,inter_16x16_parts,inter_4x4_parts,inter_other_parts,non_zero_pixels,frame_width,frame_height,movement_level,mean,sub_mean_1,sub_mean_2,sub_mean_3,sub_mean_4,var_sub_blocks,sobel_h,sobel_v,variance,block_movement_h,block_movement_v,var_movement_h,var_movement_v,cost_1,cost_2,relevant
32,140,0,0,2,0,4,13,416,240,173530,0.615234,0.000000,0.000000,0.000000,2.460938,1.135540,2.561523,2.116211,9.857815,3.375000,12.500000,4.359375,52.250000,55304.000000,41456.000000,1
32,200,0,0,3,0,2,30,416,240,173530,1.169922,1.898438,2.781250,0.000000,0.000000,1.466137,2.154297,3.421875,26.900814,11.250000,12.187500,60.687500,70.902344,101348.000000,111505.000000,1
32,470,0,0,0,6,8,72,416,240,173530,3.316406,2.421875,7.000000,3.843750,0.000000,6.411423,11.815430,13.194336,46.075668,6.843750,9.500000,46.506836,90.125000,78814.000000,79785.000000,1
32,336,0,0,1,0,6,49,416,240,173530,2.328125,5.703125,1.187500,2.421875,0.000000,4.530151,7.676758,10.000977,35.521240,6.625000,13.000000,3.359375,11.625000,42701.000000,45182.000000,1
32,1437,0,0,0,3,26,224,416,240,173530,10.775391,8.109375,12.328125,14.156250,8.507812,6.522686,32.855469,35.259766,251.902679,1.132812,9.023438,5.662048,148.413513,73011.000000,70057.000000,1
32,236,0,1,2,0,2,32,416,240,173530,1.761719,0.000000,7.046875,0.000000,0.000000,9.310959,4.520508,7.069336,30.486191,0.562500,8.562500,0.996094,126.871094,61248.000000,101923.000000,1
32,563,0,0,1,9,9,83,416,240,173530,3.980469,1.828125,6.718750,1.187500,6.187500,6.200607,13.902344,14.593750,49.478134,1.453125,11.390625,2.122803,100.519287,67344.000000,84598.000000,1
32,379,0,0,1,21,7,50,416,240,173530,2.855469,0.000000,0.812500,0.000000,10.609375,20.151047,6.558594,9.822266,269.879517,2.875000,4.296875,98.203125,62.302490,59631.000000,74931.000000,1
32,541,0,0,1,0,15,80,416,240,173530,3.916992,8.765625,4.738281,2.164062,0.000000,10.649837,12.702148,12.268555,105.890572,7.140625,6.406250,38.370850,30.241211,54978.000000,84412.000000,1
32,56,0,0,2,6,5,0,416,240,173530,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.057617,0.192383,0.000000,4.953125,5.265625,26.732178,29.570068,30351.000000,19813.000000,1
32,56,0,3,0,0,2,4,416,240,173530,0.167969,0.000000,0.000000,0.671875,0.000000,0.084641,1.113281,1.076172,3.032333,1.500000,2.125000,9.750000,19.609375,119341.000000,26789.000000,1
32,57,0,1,3,0,0,5,416,240,173530,0.281250,0.000000,0.000000,1.125000,0.000000,0.237305,1.357422,0.890625,3.694336,1.125000,4.250000,2.359375,30.437500,12120.000000,24714.000000,1
32,182,0,0,1,9,6,23,416,240,173530,1.136719,1.289062,0.000000,3.257812,0.000000,1.776627,3.608398,4.700195,16.678574,0.515625,6.859375,0.374756,54.152100,40743.000000,41273.000000,1
32,117,0,1,0,0,8,5,416,240,173530,0.212891,0.851562,0.000000,0.000000,0.000000,0.135967,1.221680,1.448242,3.857021,0.718750,5.062500,1.639648,29.621094,45493.000000,29131.000000,1
32,78,0,2,1,0,2,4,416,240,173530,0.916992,0.000000,0.000000,0.000000,3.667969,2.522624,2.532227,2.694336,15.867133,1.187500,4.062500,4.652344,67.683594,27530.000000,28514.000000,1
32,205,0,0,2,0,4,13,416,240,185815,1.181641,0.000000,0.000000,4.726562,0.000000,4.188824,4.101562,3.000000,58.883022,10.500000,9.437500,54.250000,92.371094,12116.000000,5785.000000,1
32,386,0,1,0,9,10,51,416,240,185815,3.379883,6.437500,0.000000,5.152344,1.929688,6.504329,9.888672,9.312500,51.335182,37.640625,4.390625,12195.042969,68.269287,51573.000000,67534.000000,1
32,683,0,0,0,0,16,92,416,240,185815,7.563477,11.164062,2.835938,14.996094,1.257812,32.579758,29.724609,14.416016,220.374878,51.484375,7.890625,10396.031250,83.003662,37389.000000,49273.000000,1
32,230,0,0,2,3,6,35,416,240,185815,1.776367,3.675781,0.000000,3.429688,0.000000,3.163051,5.964844,5.521484,28.101357,62.953125,7.453125,20298.388672,92.841553,41413.000000,41163.000000,1
32,352,0,0,2,6,5,49,416,240,185815,4.023438,12.875000,0.000000,3.218750,0.000000,27.843445,11.173828,10.164062,190.737732,0.453125,8.796875,0.310303,106.224365,51697.000000,53502.000000,0
32,300,0,0,0,0,8,32,416,240,185815,2.540039,5.531250,0.000000,4.628906,0.000000,6.553576,7.626953,4.550781,19.764023,84.500000,21.937500,8846.750000,85.933594,10329.000000,19354.000000,1
32,326,0,0,1,6,6,49,416,240,185815,3.570312,2.699219,3.496094,5.828125,2.257812,1.896172,7.725586,10.344727,31.575134,6.156250,10.625000,236.506836,113.484375,19941.000000,65410.000000,1
32,430,0,1,0,0,6,67,416,240,185815,4.002930,9.046875,2.406250,1.527344,3.031250,8.765864,10.037109,13.322266,96.118156,7.250000,10.187500,41.312500,81.027344,32206.000000,54749.000000,1
32,235,0,1,1,0,6,29,416,240,185815,1.870117,0.000000,1.117188,0.484375,5.878906,5.513728,6.084961,6.165039,20.804420,5.718750,9.875000,25.639648,75.984375,20065.000000,27267.000000,1
32,408,0,1,1,0,4,61,416,240,185815,3.267578,3.179688,3.062500,6.828125,0.000000,5.851086,9.399414,10.034180,36.008480,5.312500,13.312500,9.714844,59.589844,22051.000000,33662.000000,1
32,158,16,1,0,0,4,16,416,240,185815,0.943359,1.156250,2.617188,0.000000,0.000000,1.156719,3.179688,3.802734,11.740932,2.125000,8.750000,4.734375,76.937500,80918.000000,84294.000000,1
32,15,0,3,0,0,2,0,416,240,185815,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.125000,2.312500,0.234375,37.714844,61415.000000,80389.000000,1
32,135,0,2,0,0,4,15,416,240,185815,0.712891,0.000000,0.000000,0.000000,2.851562,1.524639,2.833984,3.222656,11.267178,0.750000,5.312500,1.312500,62.089844,79730.000000,106799.000000,1
32,231,0,2,1,0,2,38,416,240,185815,2.127930,0.000000,4.535156,0.000000,3.976562,4.567088,8.065430,4.833008,29.498283,2.312500,7.375000,6.964844,70.359375,29061.000000,46639.000000,1
32,388,0,0,3,0,2,70,416,240,185815,5.380859,3.656250,17.867188,0.000000,0.000000,54.197491,9.149414,13.231445,497.505341,6.687500,7.375000,44.839844,54.484375,85566.000000,91514.000000,1
32,261,0,0,3,0,2,37,416,240,185815,1.601562,0.000000,2.882812,0.000000,3.523438,2.616302,5.309570,6.672852,31.022888,8.000000,11.687500,15.125000,31.839844,67150.000000,93113.000000,1
32,221,0,0,2,6,5,27,416,240,185815,1.236328,0.000000,1.156250,2.179688,1.609375,0.641003,5.286133,4.842773,19.576962,3.765625,7.812500,12.054443,50.683594,38876.000000,58153.000000,1
32,1482,0,0,0,12,21,251,416,240,185815,9.855469,4.179688,7.195312,11.453125,16.593750,21.811966,27.891602,31.237305,195.176376,1.148438,6.945312,5.501404,131.989197,126430.000000,123608.000000,1
32,93,0,1,2,0,2,9,416,240,185815,0.540039,0.000000,2.160156,0.000000,0.000000,0.874927,1.894531,1.689453,6.443709,0.437500,6.437500,0.246094,53.371094,35227.000000,114098.000000,1
32,397,0,0,3,0,2,60,416,240,185815,3.486328,1.734375,3.812500,0.000000,8.398438,9.864758,9.860352,11.434570,40.937313,1.437500,11.625000,0.871094,31.359375,77530.000000,117029.000000,1
32,295,0,1,2,0,2,44,416,240,185815,2.364258,1.433594,0.000000,2.562500,5.460938,4.021144,5.653320,8.293945,127.434700,3.937500,10.687500,5.558594,39.714844,131623.000000,56406.000000,1
32,216,0,0,1,3,7,22,416,240,185815,1.402344,1.882812,2.664062,1.062500,0.000000,0.976212,6.308594,4.164062,60.390854,9.812500,8.468750,32.964844,24.374023,55162.000000,73646.000000,1
32,30,0,2,2,0,0,0,416,240,185815,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.080078,0.242188,0.000000,3.875000,4.125000,25.109375,28.609375,53384.000000,18123.000000,1
32,98,0,1,1,0,4,9,416,240,185815,0.817383,0.000000,0.000000,3.269531,0.000000,2.004344,1.911133,3.221680,8.368018,4.312500,7.375000,11.339844,32.734375,109244.000000,49657.000000,1
32,65,0,1,2,0,2,5,416,240,185815,0.193359,0.000000,0.773438,0.000000,0.000000,0.112164,1.158203,1.177734,3.843472,1.187500,5.937500,2.402344,35.433594,10086.000000,25405.000000,1
32,229,0,1,0,9,5,23,416,240,185815,1.786133,3.050781,0.000000,4.093750,0.000000,3.326243,5.476562,6.367188,16.287270,0.343750,5.054688,0.350586,32.301697,52038.000000,56086.000000,1
32,257,16,0,1,0,4,42,416,240,185815,2.189453,0.000000,0.000000,0.000000,8.757812,14.381115,8.225586,10.069336,115.290283,1.000000,5.187500,2.250000,34.652344,56429.000000,58384.000000,1
32,46,0,1,1,0,4,0,416,240,185815,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.036133,0.325195,0.000000,2.812500,5.125000,17.277344,33.984375,6957.000000,15434.000000,1
32,141,0,1,1,0,4,12,416,240,158363,0.753906,0.000000,0.000000,3.015625,0.000000,1.705124,1.534180,2.301758,21.521469,3.937500,8.312500,34.183594,119.839844,15588.000000,5525.000000,1
32,359,0,2,0,0,6,48,416,240,158363,2.761719,4.914062,0.000000,4.007812,2.125000,3.554459,8.997070,5.368164,56.206894,65.156250,3.125000,18114.882812,44.609375,77428.000000,86826.000000,1
32,532,0,0,0,0,12,66,416,240,158363,4.724609,5.585938,5.679688,2.750000,4.882812,1.394543,13.042969,10.771484,47.488613,58.078125,12.046875,19249.603516,80.388428,64391.000000,62843.000000,1
32,243,0,1,1,0,4,27,416,240,158363,2.333984,2.453125,0.000000,6.882812,0.000000,7.900249,5.193359,4.902344,19.583767,28.125000,11.000000,6681.609375,95.000000,35315.000000,48833.000000,1
32,468,0,0,1,3,11,53,416,240,158363,3.517578,9.414062,0.593750,3.062500,1.000000,12.465649,8.708984,11.693359,90.552429,17.656250,13.265625,1252.413086,255.288818,42717.000000,67427.000000,0
32,94,0,1,2,6,3,9,416,240,158363,0.966797,1.468750,0.000000,2.398438,0.000000,1.042736,3.071289,3.010742,5.950069,0.562500,5.937500,0.777344,83.496094,11622.000000,19379.000000,0
32,383,0,2,1,0,2,77,416,240,158363,4.224609,5.171875,0.000000,10.210938,1.515625,15.479839,9.562500,11.216797,92.631195,1.187500,5.875000,4.277344,106.609375,17371.000000,74354.000000,1
32,671,0,0,2,12,2,109,416,240,158363,6.964844,15.921875,10.164062,0.000000,1.773438,41.480789,14.937500,22.181641,447.051514,8.914062,11.507812,35.172302,58.328064,51739.000000,59213.000000,0
32,283,0,1,1,6,8,40,416,240,158363,1.814453,0.000000,3.578125,0.000000,3.679688,3.293530,6.203125,6.957031,28.461666,3.140625,5.187500,21.745850,59.277344,11107.000000,11506.000000,1
32,586,0,0,1,6,9,83,416,240,158363,4.372070,3.742188,4.363281,7.250000,2.132812,3.423396,13.416016,13.396484,53.255119,5.359375,12.375000,13.605225,76.203125,32337.000000,40886.000000,1
32,284,0,2,2,0,0,47,416,240,158363,2.439453,3.523438,6.234375,0.000000,0.000000,6.869579,8.078125,8.675781,35.732662,2.250000,8.625000,10.187500,155.734375,79149.000000,97031.000000,1
32,4,0,4,0,0,0,0,416,240,158363,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.023438,0.093750,0.000000,0.000000,0.000000,0.000000,0.000000,47692.000000,42673.000000,1
32,71,0,2,0,6,5,0,416,240,158363,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.250000,4.234375,0.562500,62.679443,79329.000000,106324.000000,1
32,99,0,2,1,0,2,9,416,240,158363,0.423828,0.000000,0.000000,0.000000,1.695312,0.538891,1.367188,1.835938,9.291073,1.687500,7.312500,4.464844,68.964844,32849.000000,28661.000000,1
32,468,0,1,0,6,7,63,416,240,158363,4.564453,7.804688,10.453125,0.000000,0.000000,21.711010,7.901367,13.270508,220.048584,5.921875,6.578125,53.853271,64.618896,92016.000000,99889.000000,1
32,236,0,1,1,0,8,27,416,240,158363,0.980469,1.664062,0.000000,0.812500,1.445312,0.418228,5.534180,4.430664,20.448837,6.718750,9.343750,65.420898,126.694336,74749.000000,77638.000000,1
32,317,0,0,1,9,9,31,416,240,158363,1.371094,0.000000,1.875000,3.609375,0.000000,2.255905,6.407227,4.538086,24.891586,3.804688,7.632812,25.782166,104.341736,53840.000000,57016.000000,1
32,1354,0,0,0,12,20,209,416,240,158363,9.884766,1.578125,7.382812,13.585938,16.992188,34.868542,24.769531,31.486328,221.660553,1.257812,6.554688,8.035095,111.075134,133425.000000,137980.000000,1
32,78,0,0,3,0,2,0,416,240,158363,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.508789,0.166992,0.000000,0.750000,9.937500,0.437500,66.308594,31186.000000,33417.000000,1
32,316,0,0,0,6,13,23,416,240,158363,1.183594,2.062500,0.000000,0.000000,2.671875,1.447311,5.126953,4.511719,19.024887,1.492188,11.023438,3.656189,180.663513,68558.000000,69116.000000,1
32,295,0,0,1,12,4,42,416,240,158363,1.775391,2.898438,0.000000,1.867188,2.335938,1.183971,4.737305,6.116211,35.908535,2.859375,8.914062,10.042725,95.297302,108280.000000,61336.000000,1
32,280,0,0,3,9,2,36,416,240,158363,2.268555,2.000000,1.546875,1.582031,3.945312,0.968944,8.964844,6.601562,36.286278,4.882812,4.507812,36.119080,30.765564,66484.000000,71450.000000,1
32,74,0,0,2,0,4,0,416,240,158363,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.113281,0.439453,0.000000,6.187500,7.250000,46.402344,65.687500,70324.000000,26780.000000,1
32,349,0,0,2,0,8,54,416,240,158363,2.592773,3.335938,2.625000,4.410156,0.000000,2.644671,8.558594,10.537109,41.301941,5.343750,8.640625,8.475586,21.323975,82681.000000,66385.000000,1
32,29,0,2,1,0,2,0,416,240,158363,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.248047,0.064453,0.000000,0.875000,2.687500,2.484375,21.714844,5339.000000,21628.000000,1
32,418,0,1,1,3,8,67,416,240,158363,2.894531,3.078125,0.000000,5.203125,3.296875,3.475876,10.588867,11.411133,46.318954,0.367188,4.703125,0.357361,29.708740,46929.000000,89513.000000,1
32,486,32,0,0,6,4,70,416,240,158363,2.964844,1.367188,7.976562,1.000000,1.515625,8.407669,11.869141,11.484375,90.813217,0.500000,2.250000,1.125000,16.312500,60302.000000,80961.000000,1
32,82,0,1,2,0,2,5,416,240,158363,0.171875,0.000000,0.000000,0.000000,0.687500,0.088623,0.663086,0.575195,3.927490,1.500000,3.750000,6.000000,27.187500,6784.000000,16770.000000,1
32,71,1,0,3,0,0,2,416,240,163915,0.250000,0.000000,0.000000,1.000000,0.000000,0.187500,1.002930,3.157227,1.468750,5.875000,2.500000,61.109375,43.750000,12938.000000,7065.000000,1
32,299,0,0,1,0,6,34,416,240,163915,1.738281,2.468750,0.000000,4.484375,0.000000,3.529465,5.954102,6.528320,26.142441,104.312500,11.062500,29752.589844,84.183594,73009.000000,80688.000000,1
32,587,0,0,2,3,6,94,416,240,163915,4.974609,9.128906,7.187500,1.691406,1.890625,10.611362,16.359375,13.960938,61.610683,4.046875,11.468750,16.513428,128.874023,71963.000000,82525.000000,1
32,109,0,0,2,0,4,5,416,240,163915,0.401367,0.000000,0.000000,0.000000,1.605469,0.483287,1.742188,1.347656,3.623084,5.375000,17.562500,10.484375,44.121094,23861.000000,28760.000000,1
32,695,0,0,2,6,5,104,416,240,163915,7.579102,19.703125,3.671875,5.691406,1.250000,51.469818,19.966797,19.099609,221.218353,1.304688,7.617188,23.758728,100.501892,73029.000000,77851.000000,0
32,329,0,0,3,0,2,44,416,240,163915,3.305664,3.726562,2.820312,4.191406,2.484375,0.467944,9.715820,5.450195,22.302078,22.750000,15.062500,1327.562500,115.308594,14988.000000,16242.000000,1
32,600,16,0,1,3,7,98,416,240,163915,5.790039,7.082031,2.265625,10.187500,3.625000,9.528949,13.705078,15.558594,97.242050,1.875000,7.671875,8.984375,148.220459,22066.000000,86478.000000,1
32,647,0,1,2,0,2,109,416,240,163915,7.815430,12.156250,17.718750,0.000000,1.386719,54.831932,15.190430,22.333008,513.718872,8.312500,10.187500,41.839844,70.277344,59835.000000,69109.000000,0
32,110,0,2,2,0,0,16,416,240,163915,0.791016,0.000000,0.000000,0.000000,3.164062,1.877117,3.461914,3.024414,11.868435,2.500000,4.125000,18.750000,51.109375,10815.000000,11447.000000,1
32,540,0,0,1,9,6,83,416,240,163915,4.671875,4.390625,3.718750,4.011719,6.566406,1.253151,12.456055,12.514648,41.589600,3.734375,8.953125,19.320068,116.044678,35387.000000,47735.000000,1
32,234,0,2,0,9,3,25,416,240,163915,2.135742,2.597656,5.945312,0.000000,0.000000,5.962245,4.328125,6.791016,24.925911,1.406250,5.281250,4.428711,61.452148,84176.000000,102470.000000,1
32,0,0,4,0,0,0,0,416,240,163915,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,39157.000000,41706.000000,1
32,51,0,2,1,0,2,0,416,240,163915,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.625000,6.375000,1.234375,101.859375,70681.000000,79210.000000,1
32,38,0,1,3,0,0,0,416,240,163915,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.986328,0.232422,0.000000,2.875000,10.500000,5.109375,66.500000,31010.000000,18147.000000,1
32,357,0,0,1,0,10,40,416,240,163915,2.696289,0.921875,6.757812,3.105469,0.000000,6.770480,8.916016,7.187500,87.750534,7.375000,8.187500,42.609375,53.152344,75977.000000,85279.000000,1
32,338,0,0,0,18,9,35,416,240,163915,1.620117,1.757812,2.875000,0.000000,1.847656,1.067561,6.577148,6.750977,24.979713,5.210938,7.609375,65.338318,142.644287,52801.000000,53605.000000,1
32,393,0,1,0,0,12,60,416,240,163915,2.753906,0.000000,6.054688,0.000000,4.960938,7.733536,9.143555,9.602539,44.105453,2.640625,4.984375,13.698975,47.859131,54437.000000,62838.000000,1
32,1034,0,0,1,21,8,146,416,240,163915,7.015625,5.554688,5.093750,4.843750,12.570312,10.349884,18.773438,20.921875,93.775146,0.453125,8.601562,1.107178,185.208435,121073.000000,120904.000000,1
32,85,0,1,1,0,4,0,416,240,163915,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.413086,0.124023,0.000000,0.562500,9.062500,0.746094,143.558594,20729.000000,30151.000000,1
32,347,0,0,1,15,7,45,416,240,163915,3.125977,6.390625,2.820312,0.000000,3.292969,5.137744,7.289062,8.769531,31.403076,1.078125,7.968750,3.040771,122.155273,79776.000000,89812.000000,1
32,308,0,0,1,0,6,46,416,240,163915,2.714844,2.890625,0.617188,5.734375,1.617188,3.688370,7.845703,7.818359,27.492905,3.187500,9.937500,4.902344,45.183594,95445.000000,70042.000000,1
32,368,0,2,2,0,0,66,416,240,163915,3.316406,3.484375,3.578125,0.000000,6.203125,4.857101,9.532227,10.624023,64.444809,3.250000,2.750000,31.937500,22.687500,71190.000000,59190.000000,1
32,35,0,1,2,0,2,0,416,240,163915,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.156250,0.042969,0.000000,4.125000,4.625000,30.234375,36.734375,73507.000000,32263.000000,1
32,255,0,0,1,0,6,32,416,240,163915,1.731445,2.156250,2.191406,2.578125,0.000000,1.026698,5.395508,7.518555,27.604637,6.125000,9.812500,16.234375,44.277344,52037.000000,79783.000000,1
32,128,0,1,1,9,4,9,416,240,163915,0.480469,1.921875,0.000000,0.000000,0.000000,0.692551,2.102539,3.723633,15.751572,2.218750,5.875000,14.077148,97.109375,46610.000000,36154.000000,1
32,364,0,0,1,6,12,45,416,240,163915,2.624023,4.175781,0.000000,5.054688,1.265625,4.261706,7.268555,11.061523,32.820557,0.742188,6.507812,0.691345,32.234314,58184.000000,76169.000000,1
32,549,16,0,0,9,10,86,416,240,163915,3.767578,1.187500,12.984375,0.000000,0.898438,28.508190,13.118164,14.141602,121.223328,0.531250,3.046875,0.655273,27.638428,62556.000000,79438.000000,1
32,74,0,0,2,0,4,0,416,240,163915,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.187500,0.070312,0.000000,4.250000,5.812500,83.812500,36.277344,11885.000000,16028.000000,1
32,16,1,3,0,0,0,16,416,240,154297,0.500000,0.000000,0.000000,0.000000,2.000000,0.750000,0.369141,0.369141,0.750000,0.000000,0.000000,0.000000,0.000000,10071.000000,6599.000000,1
32,169,0,0,2,0,4,12,416,240,154297,1.333984,1.093750,0.000000,1.000000,3.242188,1.397503,4.071289,2.397461,9.531033,11.812500,15.812500,80.527344,84.527344,56375.000000,66142.000000,1
32,311,32,0,2,0,0,42,416,240,154297,2.851562,1.750000,5.054688,2.281250,2.320312,1.668671,8.466797,8.523438,27.149841,3.500000,10.250000,12.500000,105.187500,84830.000000,95487.000000,0
32,74,0,2,1,0,2,2,416,240,154297,0.250000,0.000000,0.000000,1.000000,0.000000,0.187500,0.234375,0.656250,1.468750,3.125000,10.312500,14.984375,106.714844,12067.000000,14176.000000,1
32,497,0,0,2,12,6,60,416,240,154297,3.029297,5.414062,4.132812,0.000000,2.570312,4.073040,9.301758,10.485352,42.292110,3.851562,12.914062,34.782654,103.703552,55508.000000,66528.000000,1
32,39,0,2,0,0,4,0,416,240,154297,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.001953,0.027344,0.000000,2.937500,7.750000,22.058594,100.187500,35436.000000,34790.000000,1
32,272,16,0,0,3,9,31,416,240,154297,1.820312,1.500000,0.718750,1.093750,3.968750,1.614929,4.030273,6.114258,29.418884,1.937500,7.187500,7.808594,98.964844,40671.000000,56178.000000,1
32,432,0,1,2,0,2,80,416,240,154297,4.101562,10.335938,6.070312,0.000000,0.000000,19.097260,8.816406,11.628906,148.616638,9.687500,13.375000,31.839844,59.984375,76005.000000,79196.000000,1
32,84,0,3,1,0,0,11,416,240,154297,0.533203,2.132812,0.000000,0.000000,0.000000,0.852917,2.812500,1.298828,8.373898,1.250000,2.250000,10.937500,35.437500,30441.000000,34946.000000,1
32,488,0,0,0,9,13,69,416,240,154297,2.988281,1.515625,0.000000,0.640625,9.796875,15.741745,9.508789,9.383789,45.394394,4.468750,11.148438,11.874023,72.345154,59564.000000,61736.000000,1
32,181,0,1,0,6,9,22,416,240,154297,0.908203,3.000000,0.632812,0.000000,0.000000,1.525280,4.537109,3.160156,16.341183,1.593750,6.843750,4.116211,73.163086,93392.000000,117964.000000,0
